"","lon","lat","sif"
"521",-49.83,-22.43,0.260283470153809
"522",-49.83,-22.3,0.447345733642578
"523",-49.83,-19.81,0.23163890838623
"524",-49.83,-19.42,0.13763427734375
"525",-49.82,-19.87,0.129734992980957
"526",-49.81,-20.7,0.103846549987793
"527",-49.81,-20.31,0.134425163269043
"528",-49.81,-20.03,0.183648109436035
"529",-49.81,-19.5,0.387321472167969
"530",-49.81,-19.37,0.0665922164916992
"531",-49.8,-21.32,0.376421928405762
"532",-49.79,-21.34,0.499395370483398
"533",-49.79,-20.63,0.0794525146484375
"534",-49.78,-20.03,0.188953399658203
"535",-49.77,-20.89,0.55787467956543
"536",-49.77,-20.16,0.513615608215332
"537",-49.76,-20.84,0.263300895690918
"538",-49.76,-20.47,0.207494735717773
"539",-49.76,-20.29,0.160317420959473
"540",-49.76,-20.13,0.464975357055664
"541",-49.76,-20.11,0.0238990783691406
"542",-49.75,-21.69,0.32403564453125
"543",-49.75,-20.36,0.0282325744628906
"544",-49.75,-20.34,0.128072738647461
"545",-49.75,-20.29,0.12185001373291
"546",-49.74,-22.66,0.000193595886230469
"547",-49.74,-20.33,0.268630981445312
"548",-49.74,-20.02,0.145615577697754
"549",-49.74,-19.87,0.182517051696777
"550",-49.73,-21.58,0.263054847717285
"551",-49.73,-20.93,0.579708099365234
"552",-49.73,-20.63,0.23582649230957
"553",-49.73,-20.26,0.118621826171875
"554",-49.72,-22.82,0.0830554962158203
"555",-49.72,-20.31,0.262596130371094
"556",-49.72,-20.13,0.707963943481445
"557",-49.71,-22.78,0.0921077728271484
"558",-49.71,-21.74,0.344687461853027
"559",-49.71,-20.97,0.580397605895996
"560",-49.71,-20.48,0.168655395507812
"561",-49.71,-20.43,0.116354942321777
"562",-49.71,-20.32,0.374462127685547
"563",-49.71,-20.14,0.173136234283447
"564",-49.7,-21.2,0.38038444519043
"565",-49.7,-21.1,0.305850982666016
"566",-49.7,-21.08,0.44870662689209
"567",-49.7,-20.27,0.0660610198974609
"568",-49.7,-19.89,0.495863914489746
"569",-49.69,-21.67,0.185952186584473
"570",-49.69,-21.1,0.139106750488281
"571",-49.69,-20.72,0.171106338500977
"572",-49.69,-20.7,0.2454833984375
"573",-49.69,-20.42,0.180133819580078
"574",-49.69,-20.2,0.122316360473633
"575",-49.68,-20.62,0.340555191040039
"576",-49.68,-20.56,0.65911865234375
"577",-49.68,-20.45,0.0405921936035156
"578",-49.68,-20.3,0.274959564208984
"579",-49.67,-22.92,0.301247596740723
"580",-49.67,-21.69,0.246771812438965
"581",-49.67,-20.76,0.0982522964477539
"582",-49.67,-20.06,0.432297706604004
"583",-49.66,-21.89,0.549944877624512
"584",-49.66,-20.91,0.218154907226562
"585",-49.66,-20.31,0.335110664367676
"586",-49.66,-20.3,0.0485000610351562
"587",-49.65,-23.07,0.134716987609863
"588",-49.65,-22.78,0.189684867858887
"589",-49.64,-20.74,0.342105865478516
"590",-49.64,-20.55,0.728240966796875
"591",-49.64,-20.41,0.148971557617188
"592",-49.63,-21.03,0.0348997116088867
"593",-49.63,-21.02,0.271916389465332
"594",-49.63,-20.76,0.00753974914550781
"595",-49.63,-20.65,0.213960647583008
"596",-49.63,-20.55,0.168826103210449
"597",-49.63,-20.54,0.0103073120117188
"598",-49.63,-20.41,0.175217628479004
"599",-49.63,-20.36,0.434174537658691
"600",-49.62,-22.93,0.109224319458008
"601",-49.62,-22.24,0.494209289550781
"602",-49.62,-22,0.446414947509766
"603",-49.62,-20.67,0.247170448303223
"604",-49.62,-20.6,0.203558921813965
"605",-49.62,-20.55,0.275470733642578
"606",-49.62,-20.4,0.0629444122314453
"607",-49.61,-20.6,0.228045463562012
"608",-49.61,-20.54,0.51543140411377
"609",-49.6,-22.39,0.0738439559936523
"610",-49.6,-21.45,0.330883979797363
"611",-49.6,-20.78,0.180023193359375
"612",-49.6,-20.72,0.444865226745605
"613",-49.6,-20.65,0.510903358459473
"614",-49.6,-20.57,0.490530967712402
"615",-49.6,-20.39,0.461923599243164
"616",-49.59,-22,0.262737274169922
"617",-49.59,-21.64,0.15427303314209
"618",-49.59,-21.27,0.513938903808594
"619",-49.58,-21.74,0.406657218933105
"620",-49.58,-20.98,0.244258880615234
"621",-49.58,-20.44,0.0425481796264648
"622",-49.57,-23.25,0.114467620849609
"623",-49.57,-21.5,0.121759414672852
"624",-49.57,-21.46,0.480437278747559
"625",-49.57,-21.18,0.0982236862182617
"626",-49.57,-21.14,0.419299125671387
"627",-49.57,-21.12,0.292500495910645
"628",-49.57,-20.93,0.261552810668945
"629",-49.57,-20.9,0.168816566467285
"630",-49.57,-20.88,0.126568794250488
"631",-49.57,-20.67,0.262424468994141
"632",-49.57,-20.63,0.232302665710449
"633",-49.56,-21.08,0.196236610412598
"634",-49.56,-20.85,0.100978851318359
"635",-49.55,-22.48,0.0124750137329102
"636",-49.55,-22.46,0.289188385009766
"637",-49.55,-21.77,0.397534370422363
"638",-49.54,-21.15,0.105713844299316
"639",-49.54,-21.01,0.174461364746094
"640",-49.54,-21,0.645278930664062
"641",-49.54,-20.98,0.210587501525879
"642",-49.54,-20.91,0.342371940612793
"643",-49.54,-20.73,0.200441360473633
"644",-49.54,-20.67,0.545919418334961
"645",-49.53,-21.5,0.0854473114013672
"646",-49.53,-21.09,0.227577209472656
"647",-49.52,-22.5,0.0900907516479492
"648",-49.52,-21.91,0.106595039367676
"649",-49.52,-21.66,0.0707950592041016
"650",-49.52,-21.63,0.177658081054688
"651",-49.52,-21.1,0.178102493286133
"652",-49.52,-20.99,0.330851554870605
"653",-49.52,-20.73,0.200818061828613
"654",-49.51,-22.59,0.130351066589355
"655",-49.51,-22,0.550094604492188
"656",-49.51,-21.79,0.197793960571289
"657",-49.5,-22.87,0.513639450073242
"658",-49.5,-22.74,0.15272331237793
"659",-49.5,-21.24,0.178072929382324
"660",-49.5,-21.15,0.135972023010254
"661",-49.5,-20.83,0.146476745605469
