"","ano","mes","XCO2","xco2_sd","XCO2adj","xco2_adj_sd","SIF_757","SIF_757sd","GPP","NDVI","ndvi_sd","LAI","lai_sd","LST","lst_sd","Qg","Qg_sd","Prec","Temp","temp_sd","RH","RH_sd"
"17",2016,5,401.085181796953,1.2626021577998,391.662633501569,1.23395875044963,0.203506367778871,0.123427701830966,6.9522,0.621388,0.127806718542876,1.87477067522936,1.09395332522319,27.541758709435,4.59773734937281,14.8748471986418,3.68918148002175,36.943947368421,21.6450933786078,1.64843387802364,69.7569567062818,5.17738071847196
"18",2016,6,401.938654403525,1.17773578906078,392.24726610814,1.18175756468781,0.16559463290758,0.114635483380553,8.6131,0.594056578289474,0.127455728751615,1.67303755836177,1.17131381096199,26.7479822015855,5.00335314251849,13.9006184210526,3.26603653246271,38.8161842105263,19.4311359649123,2.66433068777377,69.3010701754386,6.92211310648575
"19",2016,7,402.38496081543,1.08904720979063,392.359862520045,1.11546523519197,0.159226457061268,0.109334226102218,8.7795,0.526326973684211,0.129188424414501,1.59695947567568,1.26542988220953,28.6028132727571,5.15233397543081,15.9910696095076,2.54488873631192,6.86921052631579,20.1862691001698,1.75576851928461,62.2131876061121,7.0307554751309
"20",2016,8,402.044933826548,0.895591063290737,391.511990531163,0.919638126823571,0.174674808212191,0.118941410410902,7.5892,0.485880921052632,0.141674635984234,1.462162175,1.28334339648473,30.5639060808588,5.19069990582199,17.5009719864177,4.20013362183563,24.4377631578947,22.0629796264856,2.31692792329649,57.3587903225806,7.33062972241892
"21",2016,9,401.765508688794,1.35066863193121,390.69176539341,1.3770920797714,0.175456858412824,0.130596440115918,7.1961,0.490928947368421,0.139359646040667,1.53605444115646,1.32734157497204,32.0646935109558,5.64822566582298,19.9302192982456,4.34677733528572,24.5773684210526,23.8564166666667,1.90951682121925,55.2350657894737,7.93263146430795
"22",2016,10,401.724790420822,1.10302974252371,390.338462125438,1.08975632156203,0.239753413522901,0.1456699920384,9.0983,0.52574275862069,0.14690495167172,1.78605444693878,1.28420815896345,33.0866459797319,5.44750807970282,20.3493251273345,5.61336560064817,85.1863157894737,24.7544779286927,2.28815469529115,63.0776528013582,8.50957777065955
"23",2016,11,401.996320653482,1.23877414019368,390.490977358098,1.2521260738631,0.309302397600309,0.206126162229412,7.1334,0.595198648648649,0.151856990667493,1.90375588544601,1.28253322730528,31.9064765217932,5.10308527476027,19.8452105263158,5.47715163961769,173.585131578947,23.7783333333333,1.74024439723589,73.5469385964912,8.882740744039
"24",2016,12,401.376442884926,1.24467171499035,389.774574589542,1.2498612278731,0.388670140629213,0.20926302276466,11.4513,0.660035098675497,0.130005524633392,2.5554386277193,1.42000802999197,30.9460641541121,4.48536416580627,22.081175721562,5.18532262345163,156.981447368421,24.0029371816638,1.53781358256141,77.4240704584041,6.70933623979431
"25",2017,1,402.043698733615,0.990987816343851,390.295060438231,0.98722899766605,0.385870322142497,0.226282383411745,11.0294,0.68066462585034,0.128735813583489,2.43068594548736,1.4107881116026,30.1628841002814,4.44842523973918,22.1265789473684,4.51221776165091,140.471973684211,24.7444736842105,1.38720982617429,73.4226570458404,7.3453768055408
"26",2017,2,401.635096480207,1.26072728407076,389.764258184822,1.25878466042608,0.382962045513216,0.216282547318718,12.2889,0.664539999310345,0.157666491108694,2.55936398233216,1.50241259577647,29.4852983294593,3.84280740072194,21.6752114661654,4.06951383458327,120.718289473684,23.9691776315789,1.07140224128565,77.7799906015038,6.42515982670916
"27",2017,3,401.552111258874,1.19947007832482,389.592352963489,1.20349170642784,0.321865227586942,0.176561754169057,15.0385,0.677243835616438,0.116006660315692,2.60410961952055,1.27200234376473,28.9900743394359,3.70633942638241,20.6332215619694,4.15198672024812,99.1769736842105,24.1941553480475,1.45745575012475,73.4473726655348,6.98569278636467
"28",2017,4,402.002812853932,1.35480239544457,389.953484558547,1.35516097444521,0.274624037379541,0.176323242522993,9.1746,0.657510665333333,0.128732016540309,2.14746546820276,1.12879220269786,27.8591649618537,3.64376467980286,17.2408201754386,4.07497429562122,56.6194736842105,23.3489122807018,1.5256088016485,72.1567105263158,6.00037106682839
"29",2017,5,402.685674541962,1.42680601839643,390.558021246577,1.4127792157984,0.223072853481141,0.135141264070951,10.8913,0.65141788013245,0.128372106903471,1.98083626480836,1.26624357124229,27.5265564202464,3.64506818280585,14.3755263157895,3.9002584203089,68.9844736842105,21.6476782682513,1.10733918881943,73.0365916808149,7.1602694359308
"30",2017,6,403.86360033583,1.12863409591826,391.520017040446,1.14193402975671,0.189255415300731,0.124003618650132,10.9674,0.601042763157895,0.142739521298969,1.84560812533784,1.37100025001585,27.1350853820857,4.2067755823867,14.722649122807,2.7870631153958,21.2940789473684,20.2030833333333,1.89240292071453,68.4765921052632,6.01472512991423
"31",2017,7,403.738904504115,0.97365976293839,391.017281208731,0.961517239437978,0.166404416418483,0.113089120012305,10.4357,0.539780132450331,0.145497697585388,1.64372883152542,1.3362882822979,27.8000378990919,4.31038670524885,15.458064516129,2.50671205996763,9.21828947368421,18.155,1.39973974453871,65.1952037351443,5.23729087547536
"32",2017,9,403.165069277924,1.15436905837279,390.21185098254,1.15013453798398,0.18234007419684,0.124674210749079,7.9785,0.450293377483444,0.154181559497831,1.45033785168919,1.31254698855478,32.6820142632115,5.65217654635647,21.6040570175439,3.8355336595005,17.6460526315789,23.103149122807,1.55704225861053,49.852701754386,6.19536148062633
"33",2017,10,404.421629137013,0.957117384102607,391.336655841629,0.942784332680757,0.195431060283236,0.141815209163566,5.3678,0.4802,0.15749850792944,1.49864255248869,1.32282344240594,33.9399155030104,6.33922697992914,21.1460738539898,5.84825191852314,78.7656578947368,25.5225127334465,2.05819511743022,56.6475891341256,10.5060801123284
"34",2017,11,403.945287296556,1.39782446991706,390.664794001172,1.3830685931092,0.339012502633304,0.199316885786011,9.2486,0.569083672789116,0.161744804569714,1.85035462482269,1.44331193975201,32.0152663707894,4.78072409426406,19.2631578947368,6.18111679023403,169.483552631579,23.5572236842105,1.2750237745051,74.2356578947368,8.11296457116936
"35",2017,12,403.998348978073,1.10997100603013,390.584150682689,1.11946795823673,0.39221960692097,0.215224919671422,9.6112,0.646146853146853,0.141339277060651,2.17007302262774,1.26287452172515,31.0653221189809,4.48899155004049,19.8440110356537,6.15513715830719,193.114868421053,23.8698896434635,1.35216646120957,79.508505942275,6.57315742591293
"36",2018,1,403.403852888681,1.20934035240332,389.865894593297,1.21872386027327,0.419720117770248,0.239665902898144,11.6739,0.696276427857143,0.122674710739553,2.49432627375887,1.34075314434004,29.4411595230769,4.21176359588581,21.8899193548387,5.13801013880121,150.268157894737,24.429779286927,1.17024147199354,75.2949405772496,7.48110988380449
"37",2018,2,404.621529066858,1.5150591654586,391.000890771474,1.51412662864708,0.379240626008928,0.22038205314514,12.3464,0.690652777083333,0.129636133000937,2.52974913870968,1.33330753801806,28.7862648858254,3.27086709666535,19.9454323308271,5.43177324836326,191.801578947368,23.3200140977444,0.955798388308438,81.9990272556391,5.06787153619272
"38",2018,3,403.934497409397,1.26841650202383,390.256009114012,1.26489415336101,0.368799948033002,0.184579204432021,14.6768,0.726104054054054,0.116353676687464,2.78952706554054,1.38991227527419,28.6004924067005,3.15186111816787,20.428675721562,3.49668142597728,128.098026315789,24.1359677419355,1.08668990419165,81.1479074702886,4.55803445341805
"39",2018,4,403.812019348145,1.39855051203089,390.03343105276,1.38700806727743,0.29704272142355,0.160341011137664,10.4163,0.693433333333333,0.128181560730924,2.36529683789954,1.23696184886306,27.5750693981444,3.03133985044487,17.7093464912281,2.90922094784016,50.2846052631579,22.1342675438597,1.23051108238617,77.3077631578947,5.25584207054822
"40",2018,5,404.625847674941,1.23326093959171,390.665324379557,1.23251543470489,0.223402910319505,0.135236465529548,13.455,0.674978145033113,0.112637494699188,2.24813562983051,1.2848098559081,26.8903348856402,3.72609514328216,16.093824278438,2.97206515596339,22.4784210526316,20.7250933786078,1.99208508115896,70.2147877758913,5.49008370228788
"41",2018,6,406.15900175912,1.17985609003783,392.001723463736,1.1789501337062,0.17612110271355,0.113927649470362,10.5764,0.620586842105263,0.124247031056623,1.81530615204082,1.24445684384254,26.9049881859588,4.55300031497983,13.8090526315789,2.41540535212817,9.66552631578947,20.8775219298246,1.37064912824295,67.0559035087719,6.39654609713768
"42",2018,7,406.448133346447,0.986200435402116,391.939010051063,0.98973367810152,0.153268462635089,0.116594701010896,9.9693,0.547510067114094,0.133169929416033,1.60979731621622,1.37683204062634,28.0821096812291,4.72464272353474,16.4708064516129,2.02654049352206,4.78881578947368,20.6368208828523,1.45739629789133,58.2737308998302,5.2277593762844
"43",2018,8,406.399022788346,1.21490846849909,391.448289492961,1.23204538516477,0.178146176013468,0.121170350002047,9.282,0.519544965771812,0.141849843094871,1.46279865221843,1.20148954404452,29.6929057997825,5.26869581375019,16.1763497453311,4.64728601805665,35.3234210526316,21.4683701188455,1.91710504046129,61.0467275042445,8.29253360510164
