"","lon","lat","xco2"
"298",-51.39,-20.51,389.517649937038
"299",-51.38,-21.38,390.193091001491
"300",-51.38,-21.35,389.265760083522
"301",-51.38,-20.91,390.086596431178
"302",-51.37,-22.53,392.978880493678
"303",-51.37,-21.44,389.171371616725
"304",-51.37,-21.29,389.587726060085
"305",-51.37,-21.14,391.794136626491
"306",-51.37,-21.02,389.758252280788
"307",-51.36,-21.36,389.306791567897
"308",-51.36,-21.27,390.406527339382
"309",-51.36,-20.48,390.425928755397
"310",-51.36,-20.42,391.958810845241
"311",-51.35,-21.33,389.671245942897
"312",-51.35,-21.05,390.783750317897
"313",-51.34,-22.5,392.833478892116
"314",-51.34,-21.6,390.209329956569
"315",-51.34,-21.22,389.63092981985
"316",-51.34,-20.46,392.95277629446
"317",-51.33,-21.55,389.33103285696
"318",-51.33,-21.4,388.845511646022
"319",-51.33,-21.14,389.907181665554
"320",-51.33,-20.53,392.675281157741
"321",-51.32,-21.4,388.283446821804
"322",-51.32,-21.33,389.273457241725
"323",-51.32,-21.24,389.144037720241
"324",-51.32,-20.39,390.739725835475
"325",-51.31,-21.42,389.54926285696
"326",-51.31,-21.38,390.79399004446
"327",-51.31,-21.35,390.742177925319
"328",-51.31,-21.31,389.688136821804
"329",-51.31,-20.74,393.696140522975
"330",-51.3,-21.55,388.297837661647
"331",-51.3,-21.33,389.480557456569
"332",-51.29,-21.8,390.785709927272
"333",-51.29,-21.55,391.057122935085
"334",-51.29,-20.72,391.507594995632
"335",-51.28,-21.66,389.536967876491
"336",-51.28,-21.6,390.5911127886
"337",-51.28,-21.59,388.993349126491
"338",-51.28,-21.44,388.682762603054
"339",-51.27,-21.86,390.07115669485
"340",-51.27,-21.64,389.353946030788
"341",-51.26,-21.88,389.936490552272
"342",-51.26,-21.82,391.320202720241
"343",-51.26,-21.6,389.904139517116
"344",-51.26,-20.48,393.936014019069
"345",-51.26,-20.38,392.979316558132
"346",-51.26,-20.37,395.201027466335
"347",-51.26,-20.36,389.872546665554
"348",-51.25,-21.66,388.662036841335
"349",-51.25,-21.53,390.358002466335
"350",-51.25,-20.5,391.888780737819
"351",-51.25,-20.36,391.798203364772
"352",-51.25,-20.35,392.271874624538
"353",-51.24,-22.08,389.631257339382
"354",-51.24,-22.06,389.230034810085
"355",-51.24,-21.68,390.559292085475
"356",-51.24,-21.67,392.4648952886
"357",-51.24,-20.58,394.208119067897
"358",-51.24,-20.55,392.570172974147
"359",-51.24,-20.51,393.505465298366
"360",-51.24,-20.49,392.879267183132
"361",-51.24,-20.43,392.52280066946
"362",-51.24,-20.4,392.936394185085
"363",-51.24,-20.39,391.264009019069
"364",-51.24,-20.38,391.333391519069
"365",-51.24,-20.36,391.318368940944
"366",-51.24,-20.35,391.397764780788
"367",-51.23,-22.1,390.361795054225
"368",-51.23,-22.03,389.940742827663
"369",-51.23,-21.9,389.730329653835
