"","lon","lat","xco2"
"81",-51.42,-20.67,389.779012183132
"82",-51.41,-20.66,388.780179780788
"83",-51.41,-20.61,388.542820786647
"84",-51.41,-20.58,394.170941362819
"85",-51.39,-20.78,390.601759214382
"86",-51.39,-20.66,390.128744829616
"87",-51.39,-20.64,390.2452756011
"88",-51.38,-20.94,393.728721411647
"89",-51.38,-20.9,391.144820659694
"90",-51.38,-20.65,391.692777290554
"91",-51.38,-20.63,388.915235923366
"92",-51.38,-20.58,392.700246167507
"93",-51.37,-20.8,389.870596489772
"94",-51.36,-20.92,391.828017739772
"95",-51.36,-20.9,390.885802173366
"96",-51.36,-20.69,391.249517397975
"97",-51.35,-20.44,390.456529019069
"98",-51.35,-20.43,391.200897925319
"99",-51.34,-20.94,391.580772251491
"100",-51.34,-20.46,393.22801410696
"101",-51.34,-20.41,390.068685903835
"102",-51.33,-20.91,392.003333296413
"103",-51.33,-20.6,390.995106841335
"104",-51.32,-20.59,391.809330483913
"105",-51.32,-20.5,390.644190737819
"106",-51.32,-20.46,389.996710796413
"107",-51.32,-20.43,390.470244126491
"108",-51.31,-20.7,391.609014302272
"109",-51.31,-20.61,390.707913843288
"110",-51.31,-20.57,390.599565366725
"111",-51.31,-20.55,390.658287915554
"112",-51.31,-20.53,387.665939897975
"113",-51.31,-20.45,391.142246733912
"114",-51.3,-21.14,392.715646489772
"115",-51.3,-20.54,389.7338268511
"116",-51.3,-20.46,391.53868832571
"117",-51.3,-20.45,392.682435991725
"118",-51.29,-21.2,391.430345581569
"119",-51.29,-21.13,394.126153091335
"120",-51.29,-20.81,392.514022212428
"121",-51.29,-20.72,395.776186128444
"122",-51.29,-20.6,392.414745386257
"123",-51.29,-20.58,391.490474897975
"124",-51.29,-20.56,391.374622241725
"125",-51.29,-20.55,390.372156304225
"126",-51.29,-20.52,391.054421938991
"127",-51.29,-20.49,391.011461860866
"128",-51.29,-20.46,390.929809536647
"129",-51.29,-20.44,391.24268441946
"130",-51.29,-20.37,391.106163433132
"131",-51.28,-21.08,391.241341089382
"132",-51.28,-20.82,391.251057881374
"133",-51.28,-20.79,393.218660581569
"134",-51.28,-20.6,391.501446567897
"135",-51.28,-20.56,391.020686558132
"136",-51.28,-20.54,390.751802905788
"137",-51.28,-20.52,391.374827935085
"138",-51.28,-20.44,390.127784995632
"139",-51.28,-20.43,390.227651372585
"140",-51.27,-21.36,392.33837473196
"141",-51.27,-21.31,395.068042095241
"142",-51.27,-21.13,392.982667368678
"143",-51.27,-21.02,393.666748198757
"144",-51.27,-20.84,395.624796353054
"145",-51.27,-20.81,393.42122160696
"146",-51.26,-21.41,391.574329917507
"147",-51.26,-21.25,391.525812495632
"148",-51.26,-21.1,391.4716346636
"149",-51.26,-20.94,392.8206899761
"150",-51.26,-20.75,391.497288706569
"151",-51.26,-20.74,390.435284917507
"152",-51.26,-20.55,390.345584624538
"153",-51.26,-20.52,389.589487837428
"154",-51.25,-21.45,393.32049263235
"155",-51.25,-20.99,391.208875024928
"156",-51.25,-20.96,392.578984028835
"157",-51.25,-20.92,394.054225054225
"158",-51.25,-20.79,391.455061509304
"159",-51.25,-20.71,391.376972554225
"160",-51.25,-20.7,391.343319595241
"161",-51.25,-20.51,390.128771890163
"162",-51.24,-21.03,390.681400933132
"163",-51.24,-21.01,391.816587417507
"164",-51.24,-20.94,391.324191821804
"165",-51.24,-20.88,394.1895706011
"166",-51.24,-20.87,394.833452964382
"167",-51.24,-20.82,391.255310503444
"168",-51.24,-20.75,391.052923452663
"169",-51.24,-20.72,390.141347534694
"170",-51.24,-20.51,393.323977720241
"171",-51.23,-21.08,391.229561362819
"172",-51.23,-21.06,391.937667456569
"173",-51.23,-21.04,393.716123208522
"174",-51.23,-21.02,394.321606616725
"175",-51.23,-20.96,394.348979683132
"176",-51.23,-20.94,391.443219253444
"177",-51.23,-20.92,391.616450737819
"178",-51.23,-20.85,392.042610454616
"179",-51.23,-20.84,391.460923286647
"180",-51.23,-20.79,389.535118247585
"181",-51.23,-20.77,391.276999370632
"182",-51.22,-21.52,391.996938540554
"183",-51.22,-21.47,391.778577339382
"184",-51.22,-21.36,394.371890962428
"185",-51.22,-21.14,392.193941821804
"186",-51.22,-21.1,392.303903384304
"187",-51.22,-21.08,392.747940874538
"188",-51.22,-21.03,391.409811636257
"189",-51.22,-20.98,391.667516724147
"190",-51.22,-20.96,392.121175181178
"191",-51.22,-20.95,391.967915415554
"192",-51.22,-20.92,391.700092437038
"193",-51.22,-20.91,389.877352241725
"194",-51.22,-20.89,392.317369341335
"195",-51.22,-20.87,392.1926749761
"196",-51.22,-20.81,391.815438062038
"197",-51.22,-20.76,391.301676567897
"198",-51.22,-20.75,391.616511162624
"199",-51.21,-21.58,391.538435718288
"200",-51.21,-21.56,393.404447690944
"201",-51.21,-21.26,392.291292837428
"202",-51.21,-21.19,392.102678657741
"203",-51.21,-21.18,390.873278970241
"204",-51.21,-21.07,391.421013989772
"205",-51.21,-21.06,391.589765776882
"206",-51.21,-21.03,391.41770801321
"207",-51.21,-20.99,390.313139390163
"208",-51.21,-20.96,392.4424524761
"209",-51.21,-20.94,390.982327642116
"210",-51.21,-20.93,395.803195386257
"211",-51.21,-20.91,390.641979751491
"212",-51.21,-20.87,391.340082808132
"213",-51.21,-20.85,392.656571021022
"214",-51.21,-20.82,391.364983120631
"215",-51.21,-20.8,393.594389653835
"216",-51.21,-20.74,390.918166958522
"217",-51.21,-20.69,390.4486674761
"218",-51.2,-21.61,392.217881480007
"219",-51.2,-21.09,391.521654233913
"220",-51.2,-21.08,394.079886011257
"221",-51.2,-21.07,392.733735542507
"222",-51.2,-21.04,393.113408970241
"223",-51.2,-21.01,393.220448774928
"224",-51.2,-21,391.821218159694
"225",-51.2,-20.98,389.662085308132
"226",-51.2,-20.88,391.698642964382
"227",-51.2,-20.86,392.095340005397
"228",-51.2,-20.83,391.666727105007
"229",-51.19,-21.6,391.102867456569
"230",-51.19,-21.58,390.078635298366
"231",-51.19,-21.28,392.38791941946
"232",-51.19,-21.26,392.762470845241
"233",-51.19,-21.2,391.168521880397
"234",-51.19,-21.05,389.727127397975
"235",-51.19,-21.04,391.575798657741
"236",-51.19,-21.01,391.553740464382
"237",-51.19,-20.96,394.106403384304
"238",-51.19,-20.95,390.081319937038
"239",-51.19,-20.93,390.445592407741
"240",-51.19,-20.91,391.234782046413
"241",-51.19,-20.9,392.341274683132
"242",-51.19,-20.87,391.429635581569
"243",-51.19,-20.85,390.207316685085
"244",-51.19,-20.84,391.413623442897
"245",-51.19,-20.79,390.91687176321
"246",-51.18,-21.64,390.373773198757
"247",-51.18,-21.58,392.307433511257
"248",-51.18,-21.23,392.194133110866
"249",-51.18,-21.22,392.488326548366
"250",-51.18,-21.18,391.78559981985
"251",-51.18,-21.09,390.69906035696
"252",-51.18,-21.04,390.120322144069
"253",-51.18,-21.03,393.155967622585
"254",-51.18,-21.01,391.826118491725
"255",-51.18,-20.97,391.1838827886
"256",-51.18,-20.96,391.79667504446
"257",-51.18,-20.95,390.981090620632
"258",-51.18,-20.91,390.404584712428
"259",-51.18,-20.86,390.789818696804
"260",-51.18,-20.83,391.790157251491
"261",-51.18,-20.81,392.177222290554
"262",-51.17,-21.87,390.404485415554
"263",-51.17,-21.69,391.4672656011
"264",-51.17,-21.34,394.513701880397
"265",-51.17,-21.3,394.209021108913
"266",-51.17,-21.25,390.388729995632
"267",-51.17,-21.15,389.424952671413
"268",-51.17,-21.13,391.192764146022
"269",-51.17,-21.11,391.183234390163
"270",-51.17,-21.09,393.135571143092
"271",-51.17,-21.07,388.74411223196
"272",-51.17,-21.06,390.692809321804
"273",-51.17,-21.05,389.756360474147
"274",-51.17,-21.03,392.793335171413
"275",-51.17,-21,392.279822612819
"276",-51.17,-20.98,391.760921982936
"277",-51.17,-20.95,390.919822114772
"278",-51.17,-20.9,393.11184138235
"279",-51.17,-20.86,391.781831021022
"280",-51.16,-21.9,390.419615405788
"281",-51.16,-21.83,391.384877271022
"282",-51.16,-21.64,390.322389526882
"283",-51.16,-21.6,391.981873188991
"284",-51.16,-21.57,391.37079473196
"285",-51.16,-21.38,393.035026938991
"286",-51.16,-21.27,392.042859624538
"287",-51.16,-21.25,391.944454146022
"288",-51.16,-21.2,393.172053042507
"289",-51.16,-21.18,393.410302573757
"290",-51.16,-21.13,391.256693892116
"291",-51.16,-21.02,390.827304482936
"292",-51.15,-21.44,390.715140737819
"293",-51.15,-21.41,392.529430630397
"294",-51.15,-21.33,393.222846772975
"295",-51.15,-21.32,392.031949243678
"296",-51.15,-21.27,392.596639526882
"297",-51.15,-21.25,391.037327065944
"298",-51.15,-21.22,393.856143003444
"299",-51.15,-21.18,388.84450160696
"300",-51.15,-21.15,391.168208774928
"301",-51.15,-20.99,392.170689605007
"302",-51.15,-20.95,389.839568813991
"303",-51.15,-20.92,391.926013120632
"304",-51.14,-21.82,390.920300249538
"305",-51.14,-21.78,392.292759360866
"306",-51.14,-21.59,390.199622837428
"307",-51.14,-21.5,391.244027427272
"308",-51.14,-21.46,393.96890754446
"309",-51.14,-21.45,391.275939683132
"310",-51.14,-21.29,389.728185659694
"311",-51.14,-21.27,390.06829613821
"312",-51.14,-21.22,389.04302638235
"313",-51.14,-21.18,390.890504595241
"314",-51.14,-21.12,390.167117583522
"315",-51.13,-22.07,390.397347905788
"316",-51.13,-22.05,391.403748667507
"317",-51.13,-21.98,391.617820347194
"318",-51.13,-21.34,392.310918355007
"319",-51.13,-21.23,392.544011362819
"320",-51.13,-21.17,392.3327031011
"321",-51.13,-21.13,389.093242456569
"322",-51.13,-21.11,392.145331899928
"323",-51.13,-21.04,389.535288374538
"324",-51.12,-22.1,392.81436388235
"325",-51.12,-21.68,390.06905638235
"326",-51.12,-21.34,389.915762554225
"327",-51.12,-21.25,392.153013423366
"328",-51.12,-21.23,390.726178228054
"329",-51.12,-21.22,389.475514771022
"330",-51.12,-21.2,390.420574487819
"331",-51.12,-21.17,392.561135103054
"332",-51.12,-21.13,392.200554058132
"333",-51.12,-21.08,390.222613198757
"334",-51.11,-21.77,392.1900518511
"335",-51.11,-21.66,393.364999995632
"336",-51.11,-21.63,393.373270571804
"337",-51.11,-21.61,390.919625259304
"338",-51.11,-21.6,393.740777651882
"339",-51.11,-21.59,391.879623442897
"340",-51.11,-21.43,391.495215210475
"341",-51.11,-21.42,392.9826340386
"342",-51.11,-21.31,391.66935738821
"343",-51.11,-21.29,392.443320415554
"344",-51.11,-21.26,392.307631333522
"345",-51.11,-21.18,389.561192271022
"346",-51.1,-22.09,390.988206665554
"347",-51.1,-22.04,391.03637013235
"348",-51.1,-21.97,393.265204390163
"349",-51.1,-21.89,391.238904966335
"350",-51.1,-21.42,390.55754169485
"351",-51.1,-21.38,391.441803667507
"352",-51.1,-21.25,390.9505446636
"353",-51.1,-21.19,391.799081860866
"354",-51.09,-22.09,389.9856206011
"355",-51.09,-21.98,392.730773833522
"356",-51.09,-21.68,390.69012754446
"357",-51.09,-21.67,390.648912954616
"358",-51.09,-21.64,394.120180112819
"359",-51.09,-21.6,393.550462358913
"360",-51.09,-21.46,391.940895122585
"361",-51.09,-21.41,393.945839917507
"362",-51.09,-21.37,392.250631480007
"363",-51.09,-21.28,392.800091343288
"364",-51.08,-21.63,393.363787534694
"365",-51.08,-21.47,391.847000464382
"366",-51.08,-21.45,390.599427671413
"367",-51.08,-21.4,393.233720161647
"368",-51.08,-21.35,392.507978286647
"369",-51.08,-21.33,390.124366060085
"370",-51.08,-21.3,390.093047095241
"371",-51.08,-21.24,392.181842456569
"372",-51.07,-21.83,391.942475786647
"373",-51.07,-21.77,390.762233853054
"374",-51.07,-21.74,393.327976958522
"375",-51.07,-21.6,393.2242984136
"376",-51.07,-21.57,390.969836577663
"377",-51.07,-21.52,390.996973433132
"378",-51.07,-21.48,391.753227876491
"379",-51.07,-21.44,390.612868403835
"380",-51.07,-21.34,389.757796841335
"381",-51.07,-21.32,390.530781646022
"382",-51.06,-22.41,390.007185474147
"383",-51.06,-22.24,389.844546968288
"384",-51.06,-22.05,391.943728501491
"385",-51.06,-21.9,390.739950493678
"386",-51.06,-21.86,391.938562808132
"387",-51.06,-21.85,391.219144233913
"388",-51.06,-21.81,393.253875855007
"389",-51.06,-21.61,392.756034673366
"390",-51.06,-21.38,390.443688540554
"391",-51.06,-21.36,391.154575698756
"392",-51.06,-21.34,390.511985679225
"393",-51.05,-22.29,392.692120796413
"394",-51.05,-22.02,390.471115620632
"395",-51.05,-21.8,392.083480454616
"396",-51.05,-21.76,393.650518442897
"397",-51.05,-21.67,391.586751821804
"398",-51.05,-21.6,392.523624409694
"399",-51.05,-21.5,390.487336147975
"400",-51.04,-22.35,391.0827537261
"401",-51.04,-22.26,391.856831499538
"402",-51.04,-21.83,391.380258374538
"403",-51.04,-21.81,391.854866548366
"404",-51.04,-21.76,392.984449712428
"405",-51.04,-21.71,391.26033700735
"406",-51.04,-21.69,391.913493940944
"407",-51.04,-21.66,392.675318901882
"408",-51.04,-21.64,391.236546753444
"409",-51.04,-21.6,392.250185249538
"410",-51.04,-21.57,390.905849146022
"411",-51.04,-21.51,390.589541177272
"412",-51.04,-21.46,391.236459526882
"413",-51.03,-22.28,391.148334800319
"414",-51.03,-22.13,389.100931870632
"415",-51.03,-21.98,391.933120034694
"416",-51.03,-21.96,391.031520552272
"417",-51.03,-21.94,393.037594019069
"418",-51.03,-21.88,390.886713911647
"419",-51.03,-21.82,393.345414028835
"420",-51.03,-21.78,393.348204585475
"421",-51.03,-21.73,392.234707310085
"422",-51.03,-21.63,390.506330073757
"423",-51.03,-21.61,391.040669077663
"424",-51.03,-21.5,390.678599399928
"425",-51.03,-21.46,390.065019702663
"426",-51.02,-22.19,388.213893286647
"427",-51.02,-22.17,387.809863140163
"428",-51.02,-22.01,392.938972681178
"429",-51.02,-21.94,393.2985109136
"430",-51.02,-21.78,392.442878042507
"431",-51.02,-21.77,389.771271431178
"432",-51.02,-21.76,389.899025942897
"433",-51.02,-21.75,393.079846460475
"434",-51.02,-21.74,391.44953926321
"435",-51.02,-21.67,390.57193613821
"436",-51.02,-21.57,391.206005386257
"437",-51.01,-22.49,389.46331825735
"438",-51.01,-22.47,389.9402390386
"439",-51.01,-22.4,393.058804761257
"440",-51.01,-22.16,390.849025728054
"441",-51.01,-21.84,391.57615863821
"442",-51.01,-21.82,393.898943530788
"443",-51.01,-21.81,389.822694751491
"444",-51.01,-21.75,392.472585103054
"445",-51.01,-21.69,390.283538296413
"446",-51.01,-21.66,390.335707495632
"447",-51.01,-21.63,391.68997020071
"448",-51,-22.68,387.821033052272
"449",-51,-22.58,391.981027583522
"450",-51,-22.28,390.104977251491
"451",-51,-22.22,392.830936733913
"452",-51,-22.15,392.391467749538
"453",-51,-21.84,390.198741480007
"454",-51,-21.8,392.749381938991
"455",-51,-21.79,394.586679741725
"456",-51,-21.78,390.455460874538
"457",-51,-21.77,391.95607629446
"458",-51,-21.67,389.708808677272
"459",-51,-21.66,392.430270679225
"460",-51,-21.58,390.24267285696
"461",-50.99,-22.42,390.044791060085
"462",-50.99,-22.35,391.017087827663
"463",-50.99,-22.25,391.804943081569
"464",-50.99,-22.07,392.042491313991
"465",-50.99,-21.91,388.545484605007
"466",-50.99,-21.86,392.085326870631
"467",-50.99,-21.81,390.615443149928
"468",-50.99,-21.76,390.362329155788
"469",-50.98,-22.63,389.886469468288
"470",-50.98,-22.62,391.850145620632
"471",-50.98,-22.53,392.019677495632
"472",-50.98,-22.51,392.066933364772
"473",-50.98,-22.46,392.698165679225
"474",-50.98,-22.44,392.372199497585
"475",-50.98,-22.28,388.766850415554
"476",-50.98,-22.12,391.461675415554
"477",-50.98,-22.08,391.033162241725
"478",-50.98,-22.03,392.661808491725
"479",-50.98,-21.9,389.677328472194
"480",-50.98,-21.86,390.657993784694
"481",-50.98,-21.81,392.339752417507
"482",-50.98,-21.78,391.624383320827
"483",-50.98,-21.76,392.515134536647
"484",-50.98,-21.72,391.773212563991
"485",-50.98,-21.7,390.194176099147
"486",-50.97,-22.67,390.470744360866
"487",-50.97,-21.99,390.589874224147
"488",-50.97,-21.96,390.296126675319
"489",-50.97,-21.87,392.105579253444
"490",-50.97,-21.85,392.493327671413
"491",-50.96,-22.66,390.491305278835
"492",-50.96,-22.41,388.086401177272
"493",-50.96,-22.27,393.015683130397
"494",-50.96,-22.26,392.762646323757
"495",-50.96,-22.18,391.050139146022
"496",-50.96,-21.91,390.27908200735
"497",-50.96,-21.85,390.640286860866
"498",-50.96,-21.83,391.124285688991
"499",-50.96,-21.78,391.558078032741
"500",-50.96,-21.76,391.53227481985
"501",-50.95,-22.53,389.510347046413
"502",-50.95,-22.52,390.818680796413
"503",-50.95,-22.27,392.475926655788
"504",-50.95,-22.07,391.671756489772
"505",-50.95,-22.04,390.83494863821
"506",-50.95,-22.02,391.353620230006
"507",-50.95,-22,390.550980171413
"508",-50.95,-21.88,392.052828550319
"509",-50.95,-21.82,390.680501099147
"510",-50.95,-21.8,389.199390278835
"511",-50.94,-22.68,390.930319028835
"512",-50.94,-22.44,394.60681895071
"513",-50.94,-22.43,391.945586343288
"514",-50.94,-22.39,392.836745112819
"515",-50.94,-22.29,391.471173843288
"516",-50.94,-22.04,391.179011743678
"517",-50.94,-22.01,390.063196333522
"518",-50.94,-21.93,390.595542563991
"519",-50.94,-21.92,393.70399004446
"520",-50.94,-21.89,389.517096528835
"521",-50.94,-21.84,391.464513540554
"522",-50.93,-22.52,393.106629116725
"523",-50.93,-22.43,392.222014878444
"524",-50.93,-22.25,393.925876626491
"525",-50.93,-22.12,390.847309458522
"526",-50.93,-22.03,392.896466079616
"527",-50.93,-22,390.241274331569
"528",-50.93,-21.95,390.739509839382
"529",-50.92,-22.31,391.825041021022
"530",-50.92,-22.26,393.181804966335
"531",-50.92,-22.21,389.871679546413
"532",-50.92,-22.11,390.972073247585
"533",-50.92,-22.07,392.412991948757
"534",-50.92,-21.99,390.342020786647
"535",-50.92,-21.97,389.202111147975
"536",-50.91,-22.43,390.61404950735
"537",-50.91,-22.25,389.878829790554
"538",-50.91,-22.13,391.778646841335
"539",-50.91,-22.09,391.725324702663
"540",-50.91,-22.08,391.052532241725
"541",-50.91,-21.96,391.049470151882
"542",-50.91,-21.53,391.943744712428
"543",-50.91,-21.48,391.17209981985
"544",-50.9,-22.59,392.172769839382
"545",-50.9,-22.56,391.958245923366
"546",-50.9,-22.46,392.923688784694
"547",-50.9,-22.26,392.228840483913
"548",-50.9,-22.24,390.31017316946
"549",-50.9,-22.2,390.540052954616
"550",-50.9,-22.17,389.523580190944
"551",-50.9,-21.61,390.357693071804
"552",-50.89,-22.52,390.959969565944
"553",-50.89,-22.33,390.72091285696
"554",-50.89,-22.31,390.325140503444
"555",-50.89,-22.26,390.397866030788
"556",-50.89,-22.21,390.116515347194
"557",-50.89,-22.19,391.907477397975
"558",-50.89,-22.08,391.258305542507
"559",-50.88,-22.53,392.715714800319
"560",-50.88,-22.37,390.12293004446
"561",-50.88,-22.32,390.493747935085
"562",-50.88,-22.27,391.045053511257
"563",-50.88,-22.25,389.669510923366
"564",-50.88,-22.17,389.9372471636
"565",-50.88,-22.15,390.742307603054
"566",-50.88,-22.1,390.012799556178
"567",-50.87,-22.39,390.103650864772
"568",-50.87,-22.29,390.84356973196
"569",-50.87,-22.28,390.253733911647
"570",-50.87,-22.27,393.4234765386
"571",-50.87,-22.24,391.030511284694
"572",-50.87,-22.21,389.602692085475
"573",-50.87,-22.19,391.50571395071
"574",-50.86,-22.51,392.735313813991
"575",-50.86,-22.3,391.939992808132
"576",-50.86,-22.27,388.922320942897
"577",-50.86,-22.25,391.495531411647
"578",-50.85,-22.6,393.732042905788
"579",-50.85,-22.51,390.519280093288
"580",-50.85,-22.49,390.860969556178
"581",-50.85,-22.47,390.332366655788
"582",-50.85,-22.44,390.630484946804
"583",-50.85,-22.42,388.666846040554
"584",-50.85,-22.39,390.657003521022
"585",-50.85,-22.31,390.212399653835
"586",-50.85,-22.29,390.383556890163
"587",-50.85,-22.24,390.325159702663
"588",-50.85,-22.22,391.051942554225
"589",-50.84,-22.48,392.082901099147
"590",-50.84,-22.28,390.842518677272
"591",-50.83,-22.67,391.182803394069
"592",-50.83,-22.59,391.45730129446
"593",-50.83,-22.57,389.598662080592
"594",-50.83,-22.5,388.90673919485
"595",-50.83,-22.43,393.405112417507
"596",-50.83,-22.39,390.738905972194
"597",-50.83,-22.37,389.771330298366
"598",-50.82,-22.75,390.908122603054
"599",-50.82,-22.59,391.295503608913
"600",-50.82,-22.51,388.604997241725
"601",-50.82,-22.48,391.646279595241
"602",-50.81,-22.6,390.789645649928
"603",-50.81,-22.45,389.49031098196
"604",-50.8,-22.73,391.325507407741
"605",-50.8,-22.71,391.12718832571
"606",-50.8,-22.69,391.910329214382
"607",-50.8,-22.62,390.502857310085
"608",-50.8,-22.61,391.414942681178
"609",-50.8,-22.52,391.251161782741
"610",-50.79,-22.68,389.859830552272
"611",-50.79,-22.65,390.819806147975
"612",-50.79,-22.6,391.899929448757
"613",-50.79,-22.48,391.018762495632
"614",-50.78,-22.81,390.194870786647
"615",-50.78,-22.79,390.656136050319
"616",-50.78,-22.72,391.602584429225
"617",-50.78,-22.57,390.518962661647
"618",-50.77,-22.81,391.313531060085
"619",-50.77,-22.71,391.080467114772
"620",-50.77,-22.68,391.124815884304
"621",-50.77,-22.66,390.550085063991
"622",-50.76,-22.84,392.306598550319
"623",-50.76,-22.65,391.136457739772
"624",-50.76,-22.6,391.211735474147
"625",-50.74,-22.95,390.106242212428
"626",-50.74,-22.83,392.090188765163
"627",-50.74,-22.8,391.697328052272
"628",-50.73,-22.92,391.242212681178
"629",-50.73,-22.72,390.610168647975
"630",-50.72,-22.86,391.948503579616
"631",-50.71,-22.9,391.410555571804
"632",-50.66,-22.61,388.660069165554
"633",-50.6,-22.61,392.228070259304
"634",-50.6,-19.22,391.243138110866
"635",-50.6,-19.14,389.77999301321
"636",-50.59,-19.24,391.775884673366
"637",-50.58,-19.29,392.345025249538
"638",-50.58,-19.27,390.423340083522
"639",-50.58,-19.15,392.905329907741
"640",-50.57,-22.66,391.261220278835
"641",-50.57,-19.29,390.945741187038
"642",-50.57,-19.27,391.026802603054
"643",-50.57,-19.23,390.1100906011
"644",-50.57,-19.21,391.078534224147
"645",-50.56,-19.39,391.648449272975
"646",-50.56,-19.21,392.426320474147
"647",-50.55,-19.32,391.401599312038
"648",-50.55,-19.3,390.355669155788
"649",-50.55,-19.26,390.60966575735
"650",-50.55,-19.13,390.278139370632
"651",-50.54,-19.5,390.043586548366
"652",-50.54,-19.44,390.84162794485
"653",-50.54,-19.42,390.941770776882
"654",-50.54,-19.3,391.46416707571
"655",-50.54,-19.24,391.352409302272
"656",-50.54,-19.22,390.920248677272
"657",-50.54,-19.14,390.930148628444
"658",-50.54,-19.1,391.60896457571
"659",-50.53,-19.52,390.959755962428
"660",-50.53,-19.38,391.162556323757
"661",-50.53,-19.28,390.460214448757
"662",-50.53,-19.22,391.262999526882
"663",-50.53,-19.14,392.019481509304
"664",-50.53,-19.12,392.197916587428
"665",-50.52,-19.59,389.510271685085
"666",-50.52,-19.53,391.328271577663
"667",-50.52,-19.51,391.55101145071
"668",-50.52,-19.49,390.549209712428
"669",-50.52,-19.39,390.546361245632
"670",-50.52,-19.2,390.890561802272
"671",-50.52,-19.14,390.033863218288
"672",-50.52,-19.12,390.820757769069
"673",-50.51,-19.65,389.341068774928
"674",-50.51,-19.55,389.489442837428
"675",-50.51,-19.49,390.735283315944
"676",-50.51,-19.37,390.612515425319
"677",-50.51,-19.22,391.684150034694
"678",-50.51,-19.17,391.090054009304
"679",-50.5,-19.68,391.576704126491
"680",-50.5,-19.66,390.309964634304
"681",-50.5,-19.55,390.98304207571
"682",-50.5,-19.47,390.3970637261
"683",-50.5,-19.35,391.107852964382
"684",-50.5,-19.29,389.72748066946
"685",-50.5,-19.21,390.669784185085
"686",-50.49,-19.74,392.319146099147
"687",-50.49,-19.7,390.671881724147
"688",-50.49,-19.48,391.080719712428
"689",-50.49,-19.41,390.649908589382
"690",-50.49,-19.31,390.156154360866
"691",-50.49,-19.29,390.724070630397
"692",-50.48,-19.7,389.861800542507
"693",-50.48,-19.64,389.693920942897
"694",-50.48,-19.58,390.644160230007
"695",-50.48,-19.44,390.71382825735
"696",-50.48,-19.38,389.61747513235
"697",-50.47,-19.83,391.305400933132
"698",-50.47,-19.64,389.932789956569
"699",-50.47,-19.62,390.591563784694
"700",-50.47,-19.58,390.626834175319
