"","lon","lat","xco2"
"62",-52.44,-22.37,392.471670337428
"63",-52.44,-22.36,391.796529531764
"64",-52.44,-22.34,392.018171958522
"65",-52.44,-22.33,389.112779585475
"66",-52.44,-22.31,394.034504829616
"67",-52.44,-22.26,390.861625063991
"68",-52.44,-22.25,393.422762915554
"69",-52.44,-22.23,391.293891968288
"70",-52.44,-22.22,389.212212583522
"71",-52.44,-22.21,390.294405063991
"72",-52.43,-22.54,391.727057456569
"73",-52.43,-22.5,392.173668179225
"74",-52.43,-22.4,391.643756948757
"75",-52.43,-22.39,389.845669536647
"76",-52.43,-22.38,391.758025464382
"77",-52.43,-22.35,391.415417085475
"78",-52.43,-22.32,390.714692056178
"79",-52.43,-22.25,393.464183198757
"80",-52.43,-22.24,388.176515405788
"81",-52.43,-22.23,389.880461499538
"82",-52.43,-22.21,392.721260874538
"83",-52.43,-22.2,390.286734995632
"84",-52.42,-22.54,392.190712847194
"85",-52.42,-22.51,387.897854614772
"86",-52.42,-22.49,388.937847300319
"87",-52.42,-22.48,388.683948980007
"88",-52.42,-22.47,391.5010290386
"89",-52.42,-22.45,391.506849966335
"90",-52.42,-22.44,391.125706401882
"91",-52.42,-22.41,394.514343042507
"92",-52.42,-22.4,394.042920542507
"93",-52.42,-22.38,390.637366470241
"94",-52.42,-22.37,390.281986079616
"95",-52.42,-22.36,391.269922144069
"96",-52.42,-22.32,388.652869087428
"97",-52.42,-22.3,389.757474214382
"98",-52.42,-22.28,392.468496343287
"99",-52.42,-22.27,390.418587085475
"100",-52.42,-22.26,390.223666265163
"101",-52.42,-22.24,390.629299727077
"102",-52.42,-22.23,391.311072456569
"103",-52.42,-22.22,389.966141108913
"104",-52.42,-22.21,389.301383364772
"105",-52.41,-22.58,390.130903901882
"106",-52.41,-22.53,389.082959585475
"107",-52.41,-22.52,390.586933955592
"108",-52.41,-22.49,392.25524207571
"109",-52.41,-22.39,392.782983892116
"110",-52.41,-22.38,391.002776621608
"111",-52.41,-22.37,391.447948599147
"112",-52.41,-22.29,390.16482669485
"113",-52.41,-22.27,391.78650707571
"114",-52.41,-22.26,392.29864988821
"115",-52.41,-22.25,392.112773315944
"116",-52.41,-22.23,392.767666592311
"117",-52.41,-22.21,389.839564253444
"118",-52.41,-22.2,388.137573774928
"119",-52.4,-22.55,392.304490718288
"120",-52.4,-22.51,390.03317075735
"121",-52.4,-22.5,393.911528511257
"122",-52.4,-22.49,390.959647783717
"123",-52.4,-22.45,389.792905845241
"124",-52.4,-22.44,393.006115942897
"125",-52.4,-22.39,393.182425933132
"126",-52.4,-22.37,390.544636216335
"127",-52.4,-22.36,392.750795552272
"128",-52.4,-22.35,389.077052612819
"129",-52.4,-22.31,390.49476544485
"130",-52.4,-22.29,390.041570278835
"131",-52.4,-22.22,390.08153004446
"132",-52.4,-22.2,391.1365690386
"133",-52.4,-22.19,389.706816792507
"134",-52.4,-22.18,391.612536060085
"135",-52.39,-22.57,390.9334734136
"136",-52.39,-22.56,392.132126997585
"137",-52.39,-22.54,393.06294207571
"138",-52.39,-22.53,390.359666050319
"139",-52.39,-22.46,392.0553487261
"140",-52.39,-22.45,391.041937212428
"141",-52.39,-22.42,390.767951055202
"142",-52.39,-22.41,389.203939175319
"143",-52.39,-22.38,393.15752454153
"144",-52.39,-22.35,395.263898735866
"145",-52.39,-22.31,390.87343020071
"146",-52.39,-22.3,390.532585195827
"147",-52.39,-22.23,391.48218723196
"148",-52.39,-22.22,390.325882749538
"149",-52.39,-22.21,390.779285728053
"150",-52.39,-22.2,390.208459214382
"151",-52.39,-22.19,392.303375747585
"152",-52.39,-22.18,390.034949722194
"153",-52.39,-22.15,390.762918755397
"154",-52.38,-22.51,391.577431558132
"155",-52.38,-22.5,388.899267554225
"156",-52.38,-22.49,391.308570532741
"157",-52.38,-22.48,392.467933110866
"158",-52.38,-22.46,392.548703823757
"159",-52.38,-22.45,390.214430493678
"160",-52.38,-22.44,390.041774790553
"161",-52.38,-22.39,391.757638335475
"162",-52.38,-22.37,395.401915083522
"163",-52.38,-22.36,392.579813491725
"164",-52.38,-22.34,390.047081704616
"165",-52.38,-22.33,389.4196112261
"166",-52.38,-22.32,390.948952915554
"167",-52.38,-22.29,391.114419585475
"168",-52.38,-22.28,389.338056480007
"169",-52.38,-22.27,386.530284136257
"170",-52.38,-22.26,390.512498940944
"171",-52.38,-22.25,390.603339321803
"172",-52.38,-22.21,389.843044458522
"173",-52.38,-22.19,390.411593667507
"174",-52.38,-22.18,390.3648540386
"175",-52.38,-22.17,390.069289927272
"176",-52.38,-22.16,389.998405522975
"177",-52.37,-22.54,391.909074048366
"178",-52.37,-22.53,391.771478179225
"179",-52.37,-22.51,392.474496216335
"180",-52.37,-22.5,392.970923647975
"181",-52.37,-22.49,390.222557300319
"182",-52.37,-22.47,390.012114810085
"183",-52.37,-22.45,391.446380171413
"184",-52.37,-22.39,392.587628755397
"185",-52.37,-22.34,391.201432769069
"186",-52.37,-22.33,390.269716812038
"187",-52.37,-22.32,390.316680718288
"188",-52.37,-22.27,389.455251909694
"189",-52.37,-22.24,389.152569438991
"190",-52.37,-22.23,389.943392661647
"191",-52.37,-22.18,390.272890314641
"192",-52.37,-22.15,390.076324829616
"193",-52.36,-22.62,389.314119204616
"194",-52.36,-22.49,391.534882349147
"195",-52.36,-22.48,392.900534253444
"196",-52.36,-22.47,390.172401060085
"197",-52.36,-22.45,392.42503395071
"198",-52.36,-22.36,388.773652134304
"199",-52.36,-22.31,390.337165942897
"200",-52.36,-22.26,389.328276196804
"201",-52.36,-22.24,390.134266821804
"202",-52.36,-22.22,389.547168452663
"203",-52.36,-22.14,391.19260473196
"204",-52.35,-22.37,393.514105630397
"205",-52.35,-22.31,390.913345747585
"206",-52.35,-22.18,392.430650972194
"207",-52.34,-22.58,392.119209761257
"208",-52.33,-22.56,391.356895317897
"209",-52.33,-22.46,391.836675620632
"210",-52.32,-22.59,390.405773940944
"211",-52.32,-22.56,392.22204606985
"212",-52.31,-22.61,395.150471812038
"213",-52.29,-22.59,392.053037114772
"214",-52.27,-22.51,390.755176099147
"215",-51.91,-21.5,391.786693003444
"216",-51.9,-21.54,391.79968676321
"217",-51.9,-21.49,389.442462651882
"218",-51.89,-21.44,391.505876978054
"219",-51.88,-21.48,392.947689087428
"220",-51.87,-21.7,389.718038784694
"221",-51.86,-21.66,390.783719341335
"222",-51.86,-21.63,391.651875474147
"223",-51.86,-21.57,392.530071890163
"224",-51.86,-21.42,391.416315815944
"225",-51.85,-21.7,392.63522200735
"226",-51.85,-21.67,390.084935767116
"227",-51.84,-21.73,392.269645210475
"228",-51.84,-21.71,391.114722124538
"229",-51.84,-21.66,391.005262300319
"230",-51.84,-21.41,391.644839370632
"231",-51.83,-21.83,391.618859058132
"232",-51.83,-21.75,391.511246147975
"233",-51.83,-21.72,391.184753237819
"234",-51.82,-21.93,389.731700806178
"235",-51.82,-21.82,392.440674849147
"236",-51.82,-21.71,390.667793394069
"237",-51.82,-21.7,390.963973218288
"238",-51.81,-21.92,390.034626216335
"239",-51.81,-21.9,390.99785926321
"240",-51.81,-21.81,391.5890287261
"241",-51.8,-21.94,390.525655249538
"242",-51.8,-21.91,390.768612417507
"243",-51.8,-21.9,389.76361426321
"244",-51.79,-22.04,390.133813149928
"245",-51.79,-21.93,389.710264009304
"246",-51.79,-21.85,389.8385721636
"247",-51.79,-21.83,389.673822417507
"248",-51.79,-21.81,390.578721714382
"249",-51.78,-22.11,389.478580562038
"250",-51.78,-22.01,391.001922905788
"251",-51.78,-21.99,390.970435493678
"252",-51.78,-21.95,391.293074058132
"253",-51.78,-21.84,391.236956558132
"254",-51.78,-21.82,390.223879175319
"255",-51.77,-22.09,389.460406743678
"256",-51.77,-21.94,391.331228960475
"257",-51.77,-21.92,390.492773159694
"258",-51.77,-21.9,390.05173191946
"259",-51.76,-22.19,390.533446841335
"260",-51.76,-22,390.510170581569
"261",-51.76,-21.93,391.147276929225
"262",-51.75,-22.18,388.915199155788
"263",-51.75,-22.03,390.748651997585
"264",-51.75,-22.01,389.933900425319
"265",-51.75,-21.99,391.870041792507
"266",-51.74,-22.26,391.631288599147
"267",-51.74,-22.24,391.658654937038
"268",-51.74,-22.19,390.357376274928
"269",-51.74,-22.11,389.541867290554
"270",-51.74,-22.09,391.151073843288
"271",-51.74,-22.07,390.334010864772
"272",-51.74,-22.01,391.107217681178
"273",-51.74,-21.96,389.325790103054
"274",-51.74,-21.88,389.967511333522
"275",-51.73,-22.29,388.265300415554
"276",-51.73,-22.21,390.479859175319
"277",-51.73,-22.15,389.787138267116
"278",-51.73,-22.04,390.83280481985
"279",-51.73,-22,390.699632837428
"280",-51.73,-21.95,389.56426238821
"281",-51.72,-22.36,391.201048657741
"282",-51.72,-22.27,388.532626470241
"283",-51.72,-22.25,391.547769917507
"284",-51.72,-22.21,390.331032876491
"285",-51.72,-22.14,389.133581743678
"286",-51.72,-22.12,389.110967017116
"287",-51.72,-22.08,390.549916001491
"288",-51.71,-22.41,389.344201089382
"289",-51.71,-22.32,389.822125347194
"290",-51.71,-22.14,389.801833081569
"291",-51.71,-22.11,389.6067940386
"292",-51.71,-22.01,389.5050381011
"293",-51.7,-22.47,389.128848872585
"294",-51.7,-22.45,392.132593403835
"295",-51.7,-22.41,391.320313755397
"296",-51.7,-22.36,390.952293149928
"297",-51.7,-22.32,390.861500952663
"298",-51.7,-22.3,389.3419459136
"299",-51.7,-22.24,390.030779556178
"300",-51.7,-22.19,390.230027622585
"301",-51.7,-22.17,390.255943774928
"302",-51.69,-22.51,389.560948462428
"303",-51.69,-22.44,390.050142837428
"304",-51.69,-22.31,391.011045015163
"305",-51.69,-22.27,389.685474360866
"306",-51.69,-22.12,391.597220649928
"307",-51.69,-22.1,388.974569302272
"308",-51.68,-22.58,388.602331499538
"309",-51.68,-22.46,389.597667837428
"310",-51.68,-22.44,387.406840220241
"311",-51.68,-22.33,389.462470161647
"312",-51.68,-22.29,391.575718491725
"313",-51.68,-22.22,390.371790903835
"314",-51.67,-22.51,389.5460412261
"315",-51.67,-22.39,389.255929595241
"316",-51.67,-22.34,390.388732964382
"317",-51.67,-22.3,389.544530728054
"318",-51.66,-22.49,389.302411470241
"319",-51.66,-22.42,388.821124272975
"320",-51.66,-22.3,389.982740562038
"321",-51.65,-22.46,388.72225645071
"322",-51.65,-22.33,390.733375903835
"323",-51.65,-22.31,388.923232485866
"324",-51.65,-22.29,388.805075151882
"325",-51.64,-22.43,389.168110337428
"326",-51.64,-22.35,390.056351362819
"327",-51.63,-22.59,390.211142524928
"328",-51.63,-22.4,390.596553345241
"329",-51.63,-22.38,389.99257082571
"330",-51.61,-22.58,387.688994692897
"331",-51.61,-22.56,391.290022534694
"332",-51.61,-22.51,391.706480063991
"333",-51.59,-22.65,388.84613763235
"334",-51.58,-22.67,389.245773247585
"335",-51.58,-20.73,390.177494878444
"336",-51.57,-21.01,389.712984897975
"337",-51.57,-20.98,389.267190845241
"338",-51.57,-20.77,388.46050816946
"339",-51.56,-21.07,389.103130747585
"340",-51.56,-20.7,391.552670054225
"341",-51.55,-20.96,391.333123472194
"342",-51.55,-20.88,390.066673296413
"343",-51.55,-20.73,389.524762329616
"344",-51.55,-20.66,391.868754644069
"345",-51.54,-20.94,388.213448188991
"346",-51.54,-20.81,391.28143895071
"347",-51.54,-20.73,388.945577144069
"348",-51.53,-20.96,388.721314995632
"349",-51.53,-20.9,390.022430737819
"350",-51.53,-20.85,391.386763042507
"351",-51.52,-21.23,388.426446704616
"352",-51.52,-21.21,387.965538521022
"353",-51.52,-21.03,389.181170923366
"354",-51.52,-20.72,391.876697144069
"355",-51.51,-21.27,391.549234780788
"356",-51.51,-21.12,388.6047640386
"357",-51.51,-20.86,389.799384487819
"358",-51.51,-20.84,390.827444800319
"359",-51.51,-20.72,391.339900874538
"360",-51.5,-21.32,389.695140522975
"361",-51.5,-21.19,390.675658774928
"362",-51.5,-21.07,389.180226079616
"363",-51.5,-21.03,388.984279438991
"364",-51.5,-20.97,389.214464399928
"365",-51.5,-20.84,385.840117524928
"366",-51.49,-21.4,388.483465073757
"367",-51.49,-21.38,388.446225698757
"368",-51.49,-21.36,389.877453735866
"369",-51.49,-20.97,389.030512368678
"370",-51.49,-20.94,391.931656802272
"371",-51.49,-20.86,389.969466880397
"372",-51.49,-20.58,391.521975474147
"373",-51.48,-21.42,388.859205425319
"374",-51.48,-21.29,388.96268020071
"375",-51.48,-21.19,390.644935503444
"376",-51.48,-21.12,389.253087397975
"377",-51.47,-21.34,389.217075933132
"378",-51.47,-21.27,389.958086704616
"379",-51.47,-21.21,390.333679995632
"380",-51.47,-21.18,389.593847876491
"381",-51.47,-21.14,390.583242417507
"382",-51.47,-21.12,390.099073110866
"383",-51.47,-21.03,389.207035171413
"384",-51.46,-21.47,389.043617622585
"385",-51.46,-21.45,390.458183062038
"386",-51.46,-21.43,389.832739956569
"387",-51.46,-21.01,389.140086333522
"388",-51.46,-20.55,390.514716890163
"389",-51.45,-21.54,389.60580691946
"390",-51.45,-21.51,389.480073296413
"391",-51.45,-21.21,389.983132505397
"392",-51.45,-21.14,390.88296348196
"393",-51.45,-20.54,391.04826363821
"394",-51.44,-21.64,389.755360112819
"395",-51.44,-21.56,390.289599634304
"396",-51.44,-21.47,389.502243716335
"397",-51.44,-21.45,389.13064582571
"398",-51.44,-21.42,388.772055151882
"399",-51.44,-21.17,390.473799653835
"400",-51.44,-20.73,391.090546343288
"401",-51.43,-21.67,390.521329937038
"402",-51.43,-21.51,389.084024097194
"403",-51.43,-21.43,389.647994468288
"404",-51.43,-21.36,388.772786372585
"405",-51.43,-21.32,388.08955763235
"406",-51.43,-21.17,390.666342983913
"407",-51.42,-21.73,390.805580991725
"408",-51.42,-21.51,389.857561079616
"409",-51.42,-21.23,389.330171675319
"410",-51.42,-21.21,390.132523980007
"411",-51.42,-21.19,389.661789136257
"412",-51.42,-20.98,395.589368980007
"413",-51.41,-21.71,389.544357251491
"414",-51.41,-21.67,390.021307349147
"415",-51.41,-21.6,388.601832905788
"416",-51.41,-21.42,389.761320894069
"417",-51.41,-21.27,387.801478423366
"418",-51.41,-20.56,391.882286460475
"419",-51.4,-21.54,389.621928130397
"420",-51.4,-21.53,389.146570474147
"421",-51.4,-21.32,388.061336802272
"422",-51.39,-21.8,388.395632837428
"423",-51.39,-21.78,387.871630161647
"424",-51.39,-21.66,391.179494614772
"425",-51.39,-21.64,389.652371216335
"426",-51.39,-20.49,391.336688540554
"427",-51.38,-21.82,389.419482925319
"428",-51.38,-21.69,390.038673052272
"429",-51.38,-20.55,388.86793301321
"430",-51.38,-20.49,389.725445239772
"431",-51.38,-20.47,390.049861753444
"432",-51.37,-21.95,390.347158667507
"433",-51.37,-21.86,388.577396733913
"434",-51.37,-21.73,391.756058892116
"435",-51.37,-21.67,389.074019136257
"436",-51.37,-20.56,390.340971333522
"437",-51.37,-20.48,387.960865767116
"438",-51.37,-20.45,388.542331841335
"439",-51.36,-21.99,388.869811841335
"440",-51.36,-21.71,390.314110054225
"441",-51.36,-21.62,390.559390884304
"442",-51.36,-21.49,389.06902410696
"443",-51.36,-20.6,390.362945190944
"444",-51.36,-20.58,390.376562759304
"445",-51.36,-20.57,388.90312098196
"446",-51.36,-20.5,388.61025051321
"447",-51.36,-20.45,389.694241616725
"448",-51.36,-20.44,389.684819614772
"449",-51.35,-22.06,388.74671426321
"450",-51.35,-21.95,389.55947738821
"451",-51.35,-21.91,389.161481792507
"452",-51.35,-21.75,387.628320239772
"453",-51.35,-21.71,390.52966363821
"454",-51.35,-21.67,389.748221401882
"455",-51.35,-21.64,388.945561519069
"456",-51.35,-20.64,390.264283062038
"457",-51.35,-20.62,389.594284292507
"458",-51.35,-20.59,390.024299556178
"459",-51.35,-20.54,389.823081304225
"460",-51.35,-20.37,394.75536848196
"461",-51.34,-22.02,389.988396421413
"462",-51.34,-21.89,389.994969956569
"463",-51.34,-21.88,389.812947261257
"464",-51.34,-21.8,389.852946675319
"465",-51.34,-21.75,389.539369429225
"466",-51.34,-20.59,389.342796860866
"467",-51.34,-20.43,390.341647300319
"468",-51.33,-22.04,388.69520731985
"469",-51.33,-22.01,389.047798286647
"470",-51.33,-21.86,386.78818957571
"471",-51.33,-21.78,388.465327056178
"472",-51.33,-21.64,389.517529897975
"473",-51.33,-21.62,390.402752085475
"474",-51.33,-20.72,389.382928677272
"475",-51.33,-20.71,389.115175376491
"476",-51.33,-20.59,391.024209204616
"477",-51.33,-20.44,388.991527642116
"478",-51.32,-22.02,388.811432915554
"479",-51.32,-21.97,388.01823348196
"480",-51.32,-21.82,389.557582896022
"481",-51.32,-21.67,389.927306480007
"482",-51.32,-20.72,387.892016187038
"483",-51.32,-20.58,390.765306001491
"484",-51.32,-20.52,392.128652769069
"485",-51.31,-22.1,388.304057993678
"486",-51.31,-22,388.474594546413
"487",-51.31,-21.97,389.114737993678
"488",-51.31,-20.67,389.735147905788
"489",-51.31,-20.57,393.11233379446
"490",-51.31,-20.45,390.252560347194
"491",-51.3,-22.08,390.477115249538
"492",-51.3,-22.04,388.975214028835
"493",-51.3,-21.88,389.519498159694
"494",-51.3,-21.76,389.803110269069
"495",-51.3,-20.73,390.367465396022
"496",-51.3,-20.71,389.870112495632
"497",-51.3,-20.59,395.636081509304
"498",-51.3,-20.45,390.339299233913
"499",-51.3,-20.43,390.18339106985
"500",-51.3,-20.42,389.947666284694
"501",-51.29,-22.32,389.815821196804
"502",-51.29,-22.06,388.286456079616
"503",-51.29,-20.72,390.655345640163
"504",-51.29,-20.51,393.517308784694
"505",-51.29,-20.48,392.023435034694
"506",-51.29,-20.46,392.213696274928
"507",-51.28,-22.3,389.992547290554
"508",-51.28,-22.15,389.297978267116
"509",-51.28,-22.1,388.307514409694
"510",-51.28,-22.04,392.240635122585
"511",-51.28,-22.02,389.955911060085
"512",-51.28,-20.91,392.738362974147
"513",-51.28,-20.82,392.832294878444
"514",-51.28,-20.52,391.647200874538
"515",-51.28,-20.48,393.793187837428
"516",-51.28,-20.45,389.839008130397
"517",-51.27,-22.43,388.744160396022
"518",-51.27,-22.41,388.654689585475
"519",-51.27,-22.3,390.280152876491
"520",-51.27,-22.28,389.973160698757
"521",-51.27,-22.23,389.76464754446
"522",-51.27,-22.21,387.095503267116
"523",-51.27,-22.15,387.262189077663
"524",-51.27,-20.88,392.855473579616
"525",-51.27,-20.58,391.667031772975
"526",-51.27,-20.56,392.382034839382
"527",-51.27,-20.5,391.006590532741
"528",-51.27,-20.48,391.305036587428
"529",-51.27,-20.46,390.954426860866
"530",-51.27,-20.37,393.710902651882
"531",-51.26,-22.24,389.063438423366
"532",-51.26,-22.17,389.827657212428
"533",-51.26,-22.06,388.821131978054
"534",-51.26,-22.04,385.885073032741
"535",-51.26,-21.95,389.563574673366
"536",-51.26,-20.6,392.088069341335
"537",-51.26,-20.37,393.020497271022
"538",-51.26,-20.36,392.390140317897
"539",-51.25,-22.52,388.877768755397
"540",-51.25,-22.37,389.18541285696
"541",-51.25,-22.24,389.7667849761
"542",-51.25,-20.58,392.314409087428
"543",-51.25,-20.56,392.09313285696
"544",-51.25,-20.47,391.054830894069
"545",-51.25,-20.37,390.813296519069
"546",-51.25,-20.36,393.060070640163
"547",-51.24,-22.45,389.1554537261
"548",-51.24,-22.41,388.834842778835
"549",-51.24,-22.23,389.272925737819
"550",-51.24,-22.19,390.901495093288
"551",-51.24,-22.11,389.067928833522
"552",-51.24,-20.85,390.634627485866
"553",-51.24,-20.76,391.841559253444
"554",-51.24,-20.58,391.932062280788
"555",-51.24,-20.49,391.630896558132
"556",-51.24,-20.41,392.447017817897
"557",-51.24,-20.39,390.97193481985
"558",-51.23,-22.34,390.705569116725
"559",-51.23,-21.09,392.75810231985
"560",-51.23,-20.92,393.39291191946
"561",-51.23,-20.75,395.307872886257
"562",-51.23,-20.6,391.675671909694
"563",-51.23,-20.58,391.320681050319
"564",-51.23,-20.43,393.309910269069
"565",-51.22,-22.45,389.730016099147
"566",-51.22,-22.3,391.410867593288
"567",-51.22,-22.17,388.815915874538
"568",-51.22,-21.22,392.302872808132
"569",-51.22,-21.03,392.301529678248
"570",-51.22,-20.57,392.491434829616
"571",-51.22,-20.51,391.449576968288
"572",-51.21,-22.5,389.662215171413
"573",-51.21,-22.3,390.416429722194
"574",-51.21,-22.23,391.798721021022
"575",-51.21,-22.21,389.445608853054
"576",-51.21,-20.89,392.16587075735
"577",-51.21,-20.84,390.256348071804
"578",-51.21,-20.78,390.39000473196
"579",-51.21,-20.76,392.225895855007
"580",-51.21,-20.59,390.790378296413
"581",-51.21,-20.55,392.629792397975
"582",-51.21,-20.52,390.759626284694
"583",-51.2,-22.59,387.525352964382
"584",-51.2,-22.41,389.6346859136
"585",-51.2,-22.34,389.328318745632
"586",-51.2,-22.26,387.372933042507
"587",-51.2,-21.08,393.747016509304
"588",-51.2,-20.82,390.927062202663
"589",-51.2,-20.78,391.763395230007
"590",-51.2,-20.76,390.486401831569
"591",-51.2,-20.57,391.923510630397
"592",-51.2,-20.53,391.309143003444
"593",-51.19,-22.59,387.756989312038
"594",-51.19,-22.52,389.912627759304
"595",-51.19,-22.45,388.967786480007
"596",-51.19,-22.21,394.147861753444
"597",-51.19,-21.15,392.654706128444
"598",-51.19,-21.12,393.063011372585
"599",-51.19,-21.01,391.530279468288
"600",-51.19,-21,391.133042974147
"601",-51.19,-20.91,391.685265278835
"602",-51.19,-20.89,390.900525454616
"603",-51.19,-20.86,391.192038980007
"604",-51.19,-20.82,390.280768862819
"605",-51.19,-20.52,392.494270562038
"606",-51.18,-22.61,388.279130415554
"607",-51.18,-22.48,390.480345063991
"608",-51.18,-21.07,393.86267020071
"609",-51.18,-20.88,389.964723296413
"610",-51.18,-20.73,390.960987417507
"611",-51.17,-22.21,392.959820366725
"612",-51.17,-21.88,389.322129585475
"613",-51.17,-21.14,394.299233286647
"614",-51.17,-21.09,391.77470004446
"615",-51.17,-20.94,391.884426021022
"616",-51.17,-20.92,391.231814341335
"617",-51.17,-20.9,390.25230629446
"618",-51.17,-20.88,391.814297437038
"619",-51.17,-20.86,392.441802769069
"620",-51.17,-20.82,390.650955015163
"621",-51.17,-20.79,391.079336987819
"622",-51.17,-20.77,391.626348716335
"623",-51.16,-22.45,388.34319113821
"624",-51.16,-21.87,389.271325747585
"625",-51.16,-21.3,392.606428521022
"626",-51.16,-21.25,393.931520259304
"627",-51.16,-21.16,392.747884326686
"628",-51.16,-21.04,391.70930270071
"629",-51.16,-21.02,390.9691568511
"630",-51.16,-20.98,390.757649272975
"631",-51.16,-20.91,392.0417490386
"632",-51.16,-20.88,389.597848901882
"633",-51.16,-20.83,391.396858931178
"634",-51.16,-20.81,391.743370171413
"635",-51.15,-22.48,388.204016323757
"636",-51.15,-21.25,392.057779409694
"637",-51.15,-21.23,394.218255493678
"638",-51.15,-21.11,392.251789272975
"639",-51.15,-21.08,391.0527487261
"640",-51.15,-21.04,390.10446994192
"641",-51.15,-20.98,390.973080786647
"642",-51.15,-20.9,391.971054468288
"643",-51.15,-20.73,391.36520066946
"644",-51.15,-20.71,389.798625972194
"645",-51.14,-22.7,389.821100015163
"646",-51.14,-22.52,390.377265815944
"647",-51.14,-21.82,391.083504712428
"648",-51.14,-21.42,393.06239669485
"649",-51.14,-21.41,392.553871724147
"650",-51.14,-21.34,392.168765112819
"651",-51.14,-21.29,393.175898296413
"652",-51.14,-21.27,392.406053940944
"653",-51.14,-21.18,391.376340640163
"654",-51.14,-21.14,391.785282915554
"655",-51.14,-21.13,392.288300063991
"656",-51.14,-21.06,391.948660806178
"657",-51.14,-21.01,392.069879517116
"658",-51.14,-21,390.814885591335
"659",-51.14,-20.77,391.247419878444
"660",-51.13,-22.59,385.909005298366
"661",-51.13,-22.57,385.662491030788
"662",-51.13,-22.18,394.375392886257
"663",-51.13,-21.3,390.849890034694
"664",-51.13,-21.28,390.270109155788
"665",-51.13,-21.18,391.026620151882
"666",-51.13,-21.06,390.95132785696
"667",-51.13,-20.95,390.591839341335
"668",-51.13,-20.92,390.298409800319
"669",-51.13,-20.91,390.404155034694
"670",-51.13,-20.85,391.042779331569
"671",-51.12,-21.51,392.79269270071
"672",-51.12,-21.5,391.02277551321
"673",-51.12,-21.39,391.874381987819
"674",-51.12,-21.13,392.011410239772
"675",-51.12,-21.12,390.849761655788
"676",-51.12,-20.91,391.299945435085
"677",-51.12,-20.89,391.136103286647
"678",-51.12,-20.83,391.419205728054
"679",-51.11,-22.74,392.783276108913
"680",-51.11,-21.43,391.334651938991
"681",-51.11,-21.26,389.82680138235
"682",-51.11,-21.14,391.311386401882
"683",-51.11,-21.01,391.180391597194
"684",-51.1,-21.36,390.690772378444
"685",-51.1,-21.34,392.292510054225
"686",-51.1,-21.3,390.664937349147
"687",-51.1,-21.22,391.908636167507
"688",-51.1,-21.12,391.093818657741
"689",-51.1,-21.09,390.772239077663
"690",-51.1,-21.03,389.656279009304
"691",-51.1,-20.93,391.717502798366
"692",-51.09,-21.42,391.856614028835
"693",-51.09,-21.35,390.503592114772
"694",-51.09,-21.33,390.791403491725
"695",-51.09,-21.32,390.062971392116
"696",-51.09,-21.3,391.745664272975
"697",-51.09,-21.28,390.060376196804
"698",-51.09,-21.26,391.190365220241
"699",-51.09,-21.24,390.353938237819
